score,rule_name,role,rule_family,ingredient_labels,predicates,good_hits,bad_hits,cleaned_hits,manual_hits,good_support,bad_support,cleaned_support,manual_support,precision_vs_bad_support,lift_good_vs_bad,bad_support_note,generality_score,non_triviality_score,diversity_bonus,generation_hint,orthogonality,candidate_features,nearest_old_rule_by_token,max_old_token_jaccard,nearest_old_rule_by_coverage,max_old_coverage_jaccard,write_to_rule_cache,review_note
0.5390583216518654,motif:proxy:orbit_or_seal_field AND min_length>=46.5802 AND NOT_bad_trivial_e2e_chain,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'min_length>=46.5802', 'feature': 'min_length', 'op': '>=', 'value': 46.580154, 'kind': 'quality_context'}, {'name': 'NOT_bad_trivial_e2e_chain', 'feature': 'bad_subtype:bad_trivial_e2e_chain', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",189,634,170,6,0.34870848708487084,0.16014144986107604,0.46703296703296704,0.046875,0.22964763061968407,2.1775029900745575,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.911369926199262,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_trivial_e2e_chain', 'min_length', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5383389250092369,motif:proxy:orbit_or_seal_field AND min_length>=46.5802 AND NOT_bad_floating_or_multicomponent,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'min_length>=46.5802', 'feature': 'min_length', 'op': '>=', 'value': 46.580154, 'kind': 'quality_context'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",188,610,146,6,0.34686346863468637,0.15407931295781763,0.4010989010989011,0.046875,0.23558897243107768,2.2512007661823272,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.9097555350553506,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_floating_or_multicomponent', 'min_length', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5333036925229362,motif:proxy:orbit_or_seal_field AND min_length>=46.5802 AND NOT_bad_unbalanced_multicomponent,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'min_length>=46.5802', 'feature': 'min_length', 'op': '>=', 'value': 46.580154, 'kind': 'quality_context'}, {'name': 'NOT_bad_unbalanced_multicomponent', 'feature': 'bad_subtype:bad_unbalanced_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",196,706,170,6,0.36162361623616235,0.17832786057085123,0.46703296703296704,0.046875,0.21729490022172948,2.0278582048295695,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.922670664206642,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_unbalanced_multicomponent', 'min_length', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5321537925046875,motif:proxy:orbit_or_seal_field AND min_length>=46.5802 AND NOT_bad_low_context_cycle,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'min_length>=46.5802', 'feature': 'min_length', 'op': '>=', 'value': 46.580154, 'kind': 'quality_context'}, {'name': 'NOT_bad_low_context_cycle', 'feature': 'bad_subtype:bad_low_context_cycle', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",196,713,170,6,0.36162361623616235,0.1800959838343016,0.46703296703296704,0.046875,0.2156215621562156,2.0079493586093906,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.922670664206642,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_low_context_cycle', 'min_length', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5321537925046875,motif:proxy:orbit_or_seal_field AND min_length>=46.5802 AND NOT_bad_no_structural_field,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'min_length>=46.5802', 'feature': 'min_length', 'op': '>=', 'value': 46.580154, 'kind': 'quality_context'}, {'name': 'NOT_bad_no_structural_field', 'feature': 'bad_subtype:bad_no_structural_field', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",196,713,170,6,0.36162361623616235,0.1800959838343016,0.46703296703296704,0.046875,0.2156215621562156,2.0079493586093906,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.922670664206642,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_no_structural_field', 'min_length', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5315938666205897,motif:proxy:orbit_or_seal_field AND min_length>=46.5802 AND NOT_bad_overdense_cross_fragment,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'min_length>=46.5802', 'feature': 'min_length', 'op': '>=', 'value': 46.580154, 'kind': 'quality_context'}, {'name': 'NOT_bad_overdense_cross_fragment', 'feature': 'bad_subtype:bad_overdense_cross_fragment', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",193,695,165,6,0.35608856088560886,0.17554938115685778,0.4532967032967033,0.046875,0.21734234234234234,2.028423897085749,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.9178274907749078,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_overdense_cross_fragment', 'min_length', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5301582317270883,motif:proxy:orbit_or_seal_field AND connected_components<=1 AND NOT_bad_trivial_e2e_chain,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}, {'name': 'NOT_bad_trivial_e2e_chain', 'feature': 'bad_subtype:bad_trivial_e2e_chain', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",209,789,162,6,0.3856088560885609,0.19929275069461985,0.44505494505494503,0.046875,0.2094188376753507,1.9348865114745208,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.9436577490774908,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_trivial_e2e_chain', 'connected_components', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5282511506479853,motif:proxy:orbit_or_seal_field AND X_count>=1 AND stroke_count<=7,strict_contextual_independent_rule,strict_ingredient_plus_structural_context_plus_quality,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'X_count>=1', 'feature': 'X_count', 'op': '>=', 'value': 1.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",132,276,103,0,0.24354243542435425,0.06971457438747158,0.28296703296703296,0.0,0.3235294117647059,3.4934220723679728,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.81934963099631,0.74,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['X_count', 'motif:proxy:orbit_or_seal_field', 'stroke_count']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5267595983680777,motif:proxy:orbit_or_seal_field AND connected_components<=2 AND NOT_bad_trivial_e2e_chain,strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components<=2', 'feature': 'connected_components', 'op': '<=', 'value': 2.0, 'kind': 'quality_context'}, {'name': 'NOT_bad_trivial_e2e_chain', 'feature': 'bad_subtype:bad_trivial_e2e_chain', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",221,905,187,6,0.4077490774907749,0.22859307906036877,0.5137362637362637,0.046875,0.19626998223801065,1.7837332537935668,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.9630304428044281,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_trivial_e2e_chain', 'connected_components', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
0.5267595983680777,"motif:proxy:orbit_or_seal_field AND connected_components_between[1,2] AND NOT_bad_trivial_e2e_chain",strict_contextual_independent_rule,strict_ingredient_plus_quality_plus_bad_avoid,orbit_seal,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components_between[1,2]', 'feature': 'connected_components', 'op': 'between', 'value': [1.0, 2.0], 'kind': 'quality_context'}, {'name': 'NOT_bad_trivial_e2e_chain', 'feature': 'bad_subtype:bad_trivial_e2e_chain', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",221,905,187,6,0.4077490774907749,0.22859307906036877,0.5137362637362637,0.046875,0.19626998223801065,1.7837332537935668,allowed but penalized; this rule is valid only with listed context/avoid constraints,0.9630304428044281,0.86,1.0,production: sample_topology_motif(); bind_typed_ports(); apply_nonmechanical_geometry_mutation(),1.0,"['bad_subtype:bad_trivial_e2e_chain', 'connected_components', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V4 strict candidate; convert accepted rule to typed-port graph grammar production after human review
